P1       	P2        	P3      	O            	D	std(D)	Z	BABA	ABBA	nloci	nboot	pdisc	notes
[FLCK216]	[BZBB1]   	[CUSV6] 	[AR,EN,DO,DU]	0.289	0.030	9.65	588.12	1066.88	8844	200	0.20	test 11.49
[FLCK216]	[BZBB1]   	[CUVN10]	[AR,EN,DO,DU]	0.357	0.025	14.35	658.00	1387.25	10603	200	0.21	test 11.50
[FLCK216]	[BZBB1]   	[CUCA4] 	[AR,EN,DO,DU]	0.353	0.027	13.07	424.12	886.62	6948	200	0.20	test 11.51
[FLCK216]	[HNDA09]  	[CUSV6] 	[AR,EN,DO,DU]	0.312	0.023	13.75	680.62	1297.38	10403	200	0.20	test 11.52
[FLCK216]	[HNDA09]  	[CUVN10]	[AR,EN,DO,DU]	0.419	0.022	19.29	733.62	1790.12	12453	200	0.22	test 11.53
[FLCK216]	[HNDA09]  	[CUCA4] 	[AR,EN,DO,DU]	0.384	0.026	14.95	476.00	1070.25	8073	200	0.21	test 11.54
[FLCK216]	[CRL0001] 	[CUSV6] 	[AR,EN,DO,DU]	0.292	0.028	10.40	670.38	1224.62	9784	200	0.20	test 11.55
[FLCK216]	[CRL0001] 	[CUVN10]	[AR,EN,DO,DU]	0.393	0.023	17.00	727.62	1669.12	11628	200	0.21	test 11.56
[FLCK216]	[CRL0001] 	[CUCA4] 	[AR,EN,DO,DU]	0.335	0.032	10.59	504.38	1012.38	7617	200	0.21	test 11.57
[FLCK216]	[CRL0030] 	[CUSV6] 	[AR,EN,DO,DU]	0.326	0.024	13.66	684.25	1346.00	9931	200	0.22	test 11.58
[FLCK216]	[CRL0030] 	[CUVN10]	[AR,EN,DO,DU]	0.414	0.021	20.08	731.88	1766.88	11757	200	0.23	test 11.59
[FLCK216]	[CRL0030] 	[CUCA4] 	[AR,EN,DO,DU]	0.389	0.025	15.60	495.62	1125.88	7562	200	0.23	test 11.60
[FLAB109]	[MXSA3017]	[CUSV6] 	[AR,EN,DO,DU]	0.196	0.024	8.12	925.00	1374.75	12552	200	0.20	test 11.61
[FLAB109]	[MXSA3017]	[CUVN10]	[AR,EN,DO,DU]	0.301	0.020	15.23	1018.75	1895.25	15485	200	0.21	test 11.62
[FLAB109]	[MXSA3017]	[CUCA4] 	[AR,EN,DO,DU]	0.205	0.030	6.90	711.38	1077.38	9588	200	0.20	test 11.63
[FLAB109]	[BZBB1]   	[CUSV6] 	[AR,EN,DO,DU]	0.237	0.025	9.60	820.75	1329.75	11048	200	0.20	test 11.64
[FLAB109]	[BZBB1]   	[CUVN10]	[AR,EN,DO,DU]	0.319	0.021	15.09	914.50	1771.50	13865	200	0.21	test 11.65
[FLAB109]	[BZBB1]   	[CUCA4] 	[AR,EN,DO,DU]	0.278	0.029	9.48	605.88	1073.12	8539	200	0.21	test 11.66
[FLAB109]	[HNDA09]  	[CUSV6] 	[AR,EN,DO,DU]	0.260	0.023	11.24	990.62	1686.88	13228	200	0.21	test 11.67
[FLAB109]	[HNDA09]  	[CUVN10]	[AR,EN,DO,DU]	0.345	0.019	17.92	1127.38	2315.12	16565	200	0.22	test 11.68
[FLAB109]	[HNDA09]  	[CUCA4] 	[AR,EN,DO,DU]	0.309	0.024	12.86	702.00	1329.50	10079	200	0.22	test 11.69
[FLAB109]	[CRL0001] 	[CUSV6] 	[AR,EN,DO,DU]	0.260	0.020	12.69	942.00	1604.25	12471	200	0.21	test 11.70
[FLAB109]	[CRL0001] 	[CUVN10]	[AR,EN,DO,DU]	0.338	0.021	16.13	1041.25	2104.75	15398	200	0.22	test 11.71
[FLAB109]	[CRL0001] 	[CUCA4] 	[AR,EN,DO,DU]	0.310	0.026	11.85	655.50	1245.00	9444	200	0.21	test 11.72
[FLAB109]	[CRL0030] 	[CUSV6] 	[AR,EN,DO,DU]	0.245	0.023	10.89	1084.88	1790.62	13292	200	0.22	test 11.73
[FLAB109]	[CRL0030] 	[CUVN10]	[AR,EN,DO,DU]	0.322	0.018	17.90	1191.88	2321.88	16408	200	0.22	test 11.74
[FLAB109]	[CRL0030] 	[CUCA4] 	[AR,EN,DO,DU]	0.304	0.023	13.28	739.88	1385.88	9931	200	0.23	test 11.75
[FLWO6]  	[MXSA3017]	[CUSV6] 	[AR,EN,DO,DU]	0.208	0.026	7.93	712.75	1087.00	10401	200	0.18	test 11.76
[FLWO6]  	[MXSA3017]	[CUVN10]	[AR,EN,DO,DU]	0.307	0.022	14.06	816.25	1540.00	13064	200	0.20	test 11.77
[FLWO6]  	[MXSA3017]	[CUCA4] 	[AR,EN,DO,DU]	0.248	0.030	8.26	539.38	894.88	8071	200	0.19	test 11.78
[FLWO6]  	[BZBB1]   	[CUSV6] 	[AR,EN,DO,DU]	0.203	0.029	7.00	665.38	1005.12	9282	200	0.19	test 11.79
[FLWO6]  	[BZBB1]   	[CUVN10]	[AR,EN,DO,DU]	0.323	0.022	14.52	717.00	1400.00	11730	200	0.20	test 11.80
[FLWO6]  	[BZBB1]   	[CUCA4] 	[AR,EN,DO,DU]	0.273	0.031	8.93	488.38	854.88	7246	200	0.20	test 11.81
[FLWO6]  	[HNDA09]  	[CUSV6] 	[AR,EN,DO,DU]	0.233	0.026	8.90	789.00	1267.25	10800	200	0.20	test 11.82
[FLWO6]  	[HNDA09]  	[CUVN10]	[AR,EN,DO,DU]	0.365	0.019	18.86	858.25	1844.00	13674	200	0.21	test 11.83
[FLWO6]  	[HNDA09]  	[CUCA4] 	[AR,EN,DO,DU]	0.316	0.027	11.80	539.12	1037.62	8356	200	0.20	test 11.84
[FLWO6]  	[CRL0001] 	[CUSV6] 	[AR,EN,DO,DU]	0.270	0.024	11.15	710.25	1236.00	10126	200	0.20	test 11.85
[FLWO6]  	[CRL0001] 	[CUVN10]	[AR,EN,DO,DU]	0.373	0.018	20.57	777.12	1703.62	12782	200	0.20	test 11.86
[FLWO6]  	[CRL0001] 	[CUCA4] 	[AR,EN,DO,DU]	0.324	0.027	12.02	499.38	978.88	7795	200	0.20	test 11.87
[FLWO6]  	[CRL0030] 	[CUSV6] 	[AR,EN,DO,DU]	0.261	0.024	10.96	745.88	1273.38	10010	200	0.21	test 11.88
[FLWO6]  	[CRL0030] 	[CUVN10]	[AR,EN,DO,DU]	0.339	0.021	16.06	869.25	1761.75	12742	200	0.21	test 11.89
[FLWO6]  	[CRL0030] 	[CUCA4] 	[AR,EN,DO,DU]	0.295	0.030	9.78	549.50	1009.75	7665	200	0.21	test 11.90
[FLSF54] 	[MXSA3017]	[CUSV6] 	[AR,EN,DO,DU]	0.181	0.027	6.79	947.25	1367.00	12119	200	0.20	test 11.91
[FLSF54] 	[MXSA3017]	[CUVN10]	[AR,EN,DO,DU]	0.291	0.021	13.71	1046.50	1906.50	15193	200	0.21	test 11.92
[FLSF54] 	[MXSA3017]	[CUCA4] 	[AR,EN,DO,DU]	0.214	0.030	7.18	681.12	1052.62	9108	200	0.21	test 11.93
[FLSF54] 	[BZBB1]   	[CUSV6] 	[AR,EN,DO,DU]	0.223	0.026	8.70	827.50	1303.25	10632	200	0.21	test 11.94
[FLSF54] 	[BZBB1]   	[CUVN10]	[AR,EN,DO,DU]	0.326	0.021	15.70	916.50	1804.25	13566	200	0.21	test 11.95
[FLSF54] 	[BZBB1]   	[CUCA4] 	[AR,EN,DO,DU]	0.252	0.027	9.45	617.38	1032.88	8088	200	0.21	test 11.96
[FLSF54] 	[HNDA09]  	[CUSV6] 	[AR,EN,DO,DU]	0.255	0.023	11.20	980.75	1653.00	12729	200	0.21	test 11.97
[FLSF54] 	[HNDA09]  	[CUVN10]	[AR,EN,DO,DU]	0.360	0.018	20.18	1089.88	2313.38	16187	200	0.22	test 11.98
[FLSF54] 	[HNDA09]  	[CUCA4] 	[AR,EN,DO,DU]	0.313	0.025	12.56	682.75	1304.25	9557	200	0.22	test 11.99
[FLSF54] 	[CRL0001] 	[CUSV6] 	[AR,EN,DO,DU]	0.242	0.024	10.30	963.00	1578.50	11940	200	0.22	test 11.100
[FLSF54] 	[CRL0001] 	[CUVN10]	[AR,EN,DO,DU]	0.348	0.019	18.09	1026.62	2123.62	15044	200	0.22	test 11.101
[FLSF54] 	[CRL0001] 	[CUCA4] 	[AR,EN,DO,DU]	0.305	0.026	11.93	631.25	1184.75	8919	200	0.22	test 11.102
[FLSF54] 	[CRL0030] 	[CUSV6] 	[AR,EN,DO,DU]	0.263	0.023	11.22	1057.38	1812.38	13074	200	0.23	test 11.103
[FLSF54] 	[CRL0030] 	[CUVN10]	[AR,EN,DO,DU]	0.337	0.018	19.23	1192.50	2407.25	16400	200	0.23	test 11.104
[FLSF54] 	[CRL0030] 	[CUCA4] 	[AR,EN,DO,DU]	0.313	0.025	12.64	714.38	1366.38	9641	200	0.22	test 11.105
[FLCK18] 	[MXSA3017]	[CUSV6] 	[AR,EN,DO,DU]	0.223	0.025	8.94	734.12	1154.62	10549	200	0.19	test 11.106
[FLCK18] 	[MXSA3017]	[CUVN10]	[AR,EN,DO,DU]	0.306	0.024	12.91	841.50	1584.75	13170	200	0.20	test 11.107
[FLCK18] 	[MXSA3017]	[CUCA4] 	[AR,EN,DO,DU]	0.233	0.030	7.90	558.62	898.12	8168	200	0.20	test 11.108
[FLCK18] 	[BZBB1]   	[CUSV6] 	[AR,EN,DO,DU]	0.276	0.025	11.04	619.38	1092.62	9365	200	0.20	test 11.109
[FLCK18] 	[BZBB1]   	[CUVN10]	[AR,EN,DO,DU]	0.339	0.022	15.43	734.75	1488.75	11865	200	0.20	test 11.110
[FLCK18] 	[BZBB1]   	[CUCA4] 	[AR,EN,DO,DU]	0.324	0.028	11.48	439.25	860.00	7340	200	0.20	test 11.111
[FLCK18] 	[HNDA09]  	[CUSV6] 	[AR,EN,DO,DU]	0.245	0.028	8.72	789.00	1301.25	10969	200	0.20	test 11.112
[FLCK18] 	[HNDA09]  	[CUVN10]	[AR,EN,DO,DU]	0.388	0.022	17.79	837.50	1899.00	13878	200	0.21	test 11.113
[FLCK18] 	[HNDA09]  	[CUCA4] 	[AR,EN,DO,DU]	0.334	0.028	12.14	520.12	1042.38	8498	200	0.20	test 11.114
[FLCK18] 	[CRL0001] 	[CUSV6] 	[AR,EN,DO,DU]	0.264	0.027	9.89	734.00	1260.50	10329	200	0.20	test 11.115
[FLCK18] 	[CRL0001] 	[CUVN10]	[AR,EN,DO,DU]	0.384	0.021	18.31	782.00	1757.50	12923	200	0.20	test 11.116
[FLCK18] 	[CRL0001] 	[CUCA4] 	[AR,EN,DO,DU]	0.329	0.029	11.30	492.38	974.12	7989	200	0.20	test 11.117
[FLCK18] 	[CRL0030] 	[CUSV6] 	[AR,EN,DO,DU]	0.274	0.026	10.52	761.00	1336.75	10198	200	0.21	test 11.118
[FLCK18] 	[CRL0030] 	[CUVN10]	[AR,EN,DO,DU]	0.361	0.021	16.92	858.50	1827.50	12849	200	0.22	test 11.119
[FLCK18] 	[CRL0030] 	[CUCA4] 	[AR,EN,DO,DU]	0.326	0.029	11.35	540.38	1062.62	7792	200	0.22	test 11.120
[LALC2]  	[MXSA3017]	[CUSV6] 	[AR,EN,DO,DU]	0.205	0.024	8.54	911.12	1379.88	13346	200	0.19	test 11.121
[LALC2]  	[MXSA3017]	[CUVN10]	[AR,EN,DO,DU]	0.314	0.019	16.13	1038.75	1989.25	16752	200	0.20	test 11.122
[LALC2]  	[MXSA3017]	[CUCA4] 	[AR,EN,DO,DU]	0.261	0.027	9.78	644.00	1098.00	10163	200	0.19	test 11.123
[LALC2]  	[BZBB1]   	[CUSV6] 	[AR,EN,DO,DU]	0.235	0.025	9.56	805.25	1300.00	11836	200	0.19	test 11.124
[LALC2]  	[BZBB1]   	[CUVN10]	[AR,EN,DO,DU]	0.326	0.021	15.43	938.62	1847.12	15088	200	0.20	test 11.125
[LALC2]  	[BZBB1]   	[CUCA4] 	[AR,EN,DO,DU]	0.315	0.026	12.28	546.25	1049.50	9070	200	0.19	test 11.126
[LALC2]  	[HNDA09]  	[CUSV6] 	[AR,EN,DO,DU]	0.272	0.020	13.75	949.88	1660.12	14010	200	0.19	test 11.127
[LALC2]  	[HNDA09]  	[CUVN10]	[AR,EN,DO,DU]	0.344	0.019	17.86	1151.38	2360.38	17821	200	0.21	test 11.128
[LALC2]  	[HNDA09]  	[CUCA4] 	[AR,EN,DO,DU]	0.345	0.023	15.22	637.38	1307.88	10634	200	0.20	test 11.129
[LALC2]  	[CRL0001] 	[CUSV6] 	[AR,EN,DO,DU]	0.264	0.022	11.76	924.12	1587.62	13100	200	0.20	test 11.130
[LALC2]  	[CRL0001] 	[CUVN10]	[AR,EN,DO,DU]	0.342	0.019	18.23	1079.00	2202.00	16546	200	0.21	test 11.131
[LALC2]  	[CRL0001] 	[CUCA4] 	[AR,EN,DO,DU]	0.332	0.025	13.11	636.00	1268.75	9913	200	0.20	test 11.132
[LALC2]  	[CRL0030] 	[CUSV6] 	[AR,EN,DO,DU]	0.270	0.022	12.23	980.12	1704.12	13492	200	0.21	test 11.133
[LALC2]  	[CRL0030] 	[CUVN10]	[AR,EN,DO,DU]	0.331	0.018	18.15	1181.50	2350.50	17058	200	0.22	test 11.134
[LALC2]  	[CRL0030] 	[CUCA4] 	[AR,EN,DO,DU]	0.352	0.021	17.11	650.25	1357.50	10032	200	0.21	test 11.135
[FLSF33] 	[MXSA3017]	[CUSV6] 	[AR,EN,DO,DU]	0.216	0.029	7.40	670.62	1040.62	10441	200	0.18	test 11.136
[FLSF33] 	[MXSA3017]	[CUVN10]	[AR,EN,DO,DU]	0.313	0.026	12.27	789.88	1509.88	13103	200	0.19	test 11.137
[FLSF33] 	[MXSA3017]	[CUCA4] 	[AR,EN,DO,DU]	0.277	0.028	9.99	480.88	848.62	8017	200	0.18	test 11.138
[FLSF33] 	[BZBB1]   	[CUSV6] 	[AR,EN,DO,DU]	0.239	0.030	7.89	606.88	988.38	9261	200	0.18	test 11.139
[FLSF33] 	[BZBB1]   	[CUVN10]	[AR,EN,DO,DU]	0.308	0.024	12.61	718.38	1358.88	11776	200	0.19	test 11.140
[FLSF33] 	[BZBB1]   	[CUCA4] 	[AR,EN,DO,DU]	0.311	0.031	10.18	427.88	814.88	7146	200	0.18	test 11.141
[FLSF33] 	[HNDA09]  	[CUSV6] 	[AR,EN,DO,DU]	0.267	0.031	8.48	745.00	1286.50	10839	200	0.19	test 11.142
[FLSF33] 	[HNDA09]  	[CUVN10]	[AR,EN,DO,DU]	0.354	0.021	16.83	841.25	1765.25	13765	200	0.20	test 11.143
[FLSF33] 	[HNDA09]  	[CUCA4] 	[AR,EN,DO,DU]	0.353	0.025	14.17	507.25	1060.50	8307	200	0.19	test 11.144
[FLSF33] 	[CRL0001] 	[CUSV6] 	[AR,EN,DO,DU]	0.274	0.025	10.88	674.00	1182.25	10172	200	0.19	test 11.145
[FLSF33] 	[CRL0001] 	[CUVN10]	[AR,EN,DO,DU]	0.335	0.022	15.50	811.62	1627.88	12869	200	0.20	test 11.146
[FLSF33] 	[CRL0001] 	[CUCA4] 	[AR,EN,DO,DU]	0.340	0.029	11.88	484.50	983.00	7807	200	0.19	test 11.147
[FLSF33] 	[CRL0030] 	[CUSV6] 	[AR,EN,DO,DU]	0.269	0.027	10.02	720.38	1250.62	10041	200	0.21	test 11.148
[FLSF33] 	[CRL0030] 	[CUVN10]	[AR,EN,DO,DU]	0.354	0.021	16.86	812.62	1701.88	12767	200	0.21	test 11.149
[FLSF33] 	[CRL0030] 	[CUCA4] 	[AR,EN,DO,DU]	0.356	0.026	13.80	480.38	1011.38	7607	200	0.20	test 11.150
[FLBA140]	[MXSA3017]	[CUSV6] 	[AR,EN,DO,DU]	0.201	0.026	7.80	913.75	1373.25	12492	200	0.19	test 11.151
[FLBA140]	[MXSA3017]	[CUVN10]	[AR,EN,DO,DU]	0.298	0.018	16.86	1047.12	1936.88	15621	200	0.21	test 11.152
[FLBA140]	[MXSA3017]	[CUCA4] 	[AR,EN,DO,DU]	0.251	0.029	8.57	642.62	1074.12	9417	200	0.20	test 11.153
[FLBA140]	[BZBB1]   	[CUSV6] 	[AR,EN,DO,DU]	0.244	0.027	8.92	793.62	1305.12	10926	200	0.20	test 11.154
[FLBA140]	[BZBB1]   	[CUVN10]	[AR,EN,DO,DU]	0.332	0.022	14.86	913.00	1820.75	13945	200	0.21	test 11.155
[FLBA140]	[BZBB1]   	[CUCA4] 	[AR,EN,DO,DU]	0.308	0.027	11.34	550.50	1039.75	8341	200	0.21	test 11.156
[FLBA140]	[HNDA09]  	[CUSV6] 	[AR,EN,DO,DU]	0.289	0.024	12.10	925.75	1679.00	13181	200	0.20	test 11.157
[FLBA140]	[HNDA09]  	[CUVN10]	[AR,EN,DO,DU]	0.342	0.021	16.05	1155.50	2354.75	16715	200	0.22	test 11.158
[FLBA140]	[HNDA09]  	[CUCA4] 	[AR,EN,DO,DU]	0.340	0.026	13.17	646.38	1310.88	9892	200	0.21	test 11.159
[FLBA140]	[CRL0001] 	[CUSV6] 	[AR,EN,DO,DU]	0.309	0.023	13.31	854.50	1620.00	12282	200	0.21	test 11.160
[FLBA140]	[CRL0001] 	[CUVN10]	[AR,EN,DO,DU]	0.370	0.019	19.92	1005.25	2184.25	15452	200	0.22	test 11.161
[FLBA140]	[CRL0001] 	[CUCA4] 	[AR,EN,DO,DU]	0.364	0.025	14.48	581.38	1246.38	9183	200	0.21	test 11.162
[FLBA140]	[CRL0030] 	[CUSV6] 	[AR,EN,DO,DU]	0.269	0.022	12.46	1028.88	1787.38	13356	200	0.22	test 11.163
[FLBA140]	[CRL0030] 	[CUVN10]	[AR,EN,DO,DU]	0.336	0.017	20.12	1221.50	2456.50	16816	200	0.23	test 11.164
[FLBA140]	[CRL0030] 	[CUCA4] 	[AR,EN,DO,DU]	0.335	0.026	13.07	694.62	1394.62	9868	200	0.22	test 11.165
